3,0.000,0.037,0.126,-0.100
3,0.125,0.035,0.125,-0.100
3,0.250,0.033,0.124,-0.100
3,0.375,0.031,0.123,-0.100
3,0.500,0.029,0.122,-0.100
3,0.625,0.026,0.121,-0.100
3,0.750,0.024,0.120,-0.100
3,0.875,0.022,0.119,-0.100
3,1.000,0.020,0.119,-0.100
3,1.125,0.018,0.118,-0.100
3,1.250,0.016,0.117,-0.100
3,1.375,0.014,0.116,-0.100
3,1.500,0.012,0.115,-0.100
3,1.625,0.010,0.114,-0.100
3,1.750,0.008,0.113,-0.100
3,1.875,0.006,0.112,-0.100
3,2.000,0.004,0.112,-0.100
3,2.125,0.002,0.111,-0.100
3,2.250,-0.000,0.110,-0.100
3,2.375,-0.003,0.109,-0.100
3,2.500,-0.005,0.108,-0.100
3,2.625,-0.007,0.107,-0.100
3,2.750,-0.009,0.106,-0.100
3,2.875,-0.011,0.105,-0.100
3,3.000,-0.013,0.105,-0.100
3,3.125,-0.015,0.104,-0.100
3,3.250,-0.017,0.103,-0.100
3,3.375,-0.019,0.102,-0.100
3,3.500,-0.021,0.101,-0.100
3,3.625,-0.023,0.100,-0.100
3,3.750,-0.025,0.099,-0.100
3,3.875,-0.027,0.098,-0.100
3,4.000,-0.029,0.097,-0.100
3,4.125,-0.032,0.097,-0.100
3,4.250,-0.034,0.096,-0.100
3,4.375,-0.036,0.095,-0.100
3,4.500,-0.038,0.094,-0.100
3,4.625,-0.040,0.093,-0.100
3,4.750,-0.042,0.092,-0.100
3,4.875,-0.044,0.091,-0.100
3,5.000,-0.046,0.090,-0.100
3,5.125,-0.046,0.091,-0.098
3,5.250,-0.046,0.091,-0.097
3,5.375,-0.045,0.091,-0.095
3,5.500,-0.044,0.091,-0.094
3,5.625,-0.043,0.092,-0.092
3,5.750,-0.042,0.092,-0.091
3,5.875,-0.040,0.093,-0.090
3,6.000,-0.038,0.094,-0.088
3,6.125,-0.036,0.095,-0.087
3,6.250,-0.034,0.096,-0.086
3,6.375,-0.032,0.097,-0.085
3,6.500,-0.029,0.098,-0.084
3,6.625,-0.026,0.099,-0.083
3,6.750,-0.023,0.100,-0.082
3,6.875,-0.020,0.101,-0.082
3,7.000,-0.017,0.103,-0.081
3,7.125,-0.014,0.104,-0.081
3,7.250,-0.011,0.105,-0.080
3,7.375,-0.008,0.107,-0.080
3,7.500,-0.005,0.108,-0.080
3,7.625,-0.001,0.109,-0.080
3,7.750,0.002,0.111,-0.080
3,7.875,0.005,0.112,-0.081
3,8.000,0.008,0.113,-0.081
3,8.125,0.011,0.115,-0.082
3,8.250,0.014,0.116,-0.082
3,8.375,0.017,0.117,-0.083
3,8.500,0.020,0.118,-0.084
3,8.625,0.022,0.119,-0.085
3,8.750,0.025,0.120,-0.086
3,8.875,0.027,0.121,-0.087
3,9.000,0.029,0.122,-0.088
3,9.125,0.031,0.123,-0.090
