-0.005,0.161,0.733,0.000,0.001,0.145,-0.100
-0.005,0.135,0.680,0.100,0.001,0.143,-0.100
-0.005,0.111,0.629,0.200,0.001,0.140,-0.100
-0.005,0.088,0.582,0.300,0.001,0.138,-0.100
-0.005,0.068,0.537,0.400,0.001,0.136,-0.100
-0.004,0.048,0.493,0.500,0.001,0.134,-0.100
-0.004,0.031,0.452,0.600,0.001,0.131,-0.100
-0.004,0.014,0.412,0.700,0.001,0.129,-0.100
-0.004,-0.001,0.374,0.800,0.000,0.127,-0.100
-0.003,-0.016,0.338,0.900,0.000,0.125,-0.100
-0.003,-0.029,0.302,1.000,0.000,0.122,-0.100
-0.003,-0.042,0.268,1.100,0.000,0.120,-0.100
-0.003,-0.053,0.235,1.200,0.000,0.118,-0.100
-0.002,-0.064,0.203,1.300,0.000,0.116,-0.100
-0.002,-0.074,0.172,1.400,0.000,0.113,-0.100
-0.002,-0.082,0.142,1.500,0.000,0.111,-0.100
-0.001,-0.091,0.113,1.600,0.000,0.109,-0.100
-0.001,-0.098,0.085,1.700,0.000,0.107,-0.100
-0.001,-0.104,0.057,1.800,0.000,0.104,-0.100
-0.000,-0.110,0.031,1.900,0.000,0.102,-0.100
0.000,-0.115,0.005,2.000,-0.000,0.100,-0.100
0.000,-0.119,-0.020,2.100,-0.000,0.098,-0.100
0.001,-0.122,-0.044,2.200,-0.000,0.096,-0.100
0.001,-0.125,-0.067,2.300,-0.000,0.093,-0.100
0.002,-0.127,-0.090,2.400,-0.000,0.091,-0.100
0.002,-0.128,-0.112,2.500,-0.000,0.089,-0.100
0.003,-0.128,-0.133,2.600,-0.000,0.087,-0.100
0.003,-0.127,-0.153,2.700,-0.000,0.084,-0.100
0.004,-0.126,-0.173,2.800,-0.000,0.082,-0.100
0.004,-0.124,-0.192,2.900,-0.000,0.080,-0.100
0.005,-0.121,-0.210,3.000,-0.000,0.078,-0.100
0.006,-0.117,-0.227,3.100,-0.000,0.075,-0.100
0.006,-0.112,-0.244,3.200,-0.000,0.073,-0.100
0.007,-0.107,-0.260,3.300,-0.001,0.071,-0.100
0.008,-0.100,-0.275,3.400,-0.001,0.069,-0.100
0.009,-0.093,-0.289,3.500,-0.001,0.066,-0.100
0.010,-0.085,-0.303,3.600,-0.001,0.064,-0.100
0.011,-0.076,-0.316,3.700,-0.001,0.062,-0.100
0.012,-0.066,-0.328,3.800,-0.001,0.060,-0.100
0.013,-0.055,-0.339,3.900,-0.001,0.057,-0.100
0.014,-0.044,-0.350,0.000,-0.001,0.055,-0.100
0.014,-0.071,-0.375,0.100,-0.001,0.055,-0.098
0.014,-0.101,-0.399,0.200,-0.001,0.056,-0.097
0.014,-0.131,-0.421,0.300,-0.001,0.056,-0.095
0.013,-0.163,-0.441,0.400,-0.001,0.057,-0.094
0.012,-0.196,-0.458,0.500,-0.001,0.058,-0.092
0.012,-0.229,-0.473,0.600,-0.001,0.060,-0.091
0.011,-0.261,-0.485,0.700,-0.001,0.062,-0.090
0.010,-0.294,-0.493,0.800,-0.001,0.064,-0.088
0.009,-0.324,-0.498,0.900,-0.001,0.066,-0.087
0.008,-0.354,-0.499,1.000,-0.001,0.068,-0.086
0.007,-0.380,-0.496,1.100,-0.001,0.071,-0.085
0.006,-0.404,-0.489,1.200,-0.000,0.074,-0.084
