300	27	18	2	2	2	1	1	1	
300	27	20	2	3	3	3	4	1	
300	28	24	2	1	1	3	2	0		
300	27	9	1	2	1	2	1	2	
300	0	0	0	0	0	0	0	0	
300	26	9	1	4	1	0	2	1	
5	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	6	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	4	0	0	0	0	0	0	0	
5	8	1	0	0	0	1	0	0	
5	0	0	0	0	0	0	0	0	
5	6	1	0	0	0	0	0	0	
5	5	1	0	0	0	0	0	0	
5	6	0	0	0	0	0	0	0	
5	8	1	0	0	0	0	0	0	
5	8	1	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	3	1	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	6	1	1	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	
5	7	2	0	0	0	0	0	0	
